1,0.00000
2,3.57024
3,3.61875
4,3.13676
5,2.98308
6,2.75370
7,2.62407
8,2.52781
9,2.55878
10,2.43562
11,2.43661
12,2.36506
13,2.32000
14,2.20322
15,2.18514
16,2.03134
17,1.98266
18,1.85124
19,1.81199
20,1.79121
21,1.79993
22,1.78031
23,1.82906
24,1.79002
25,1.74559
26,1.76707
27,1.81531
28,1.78115
29,1.67710
30,1.64965
31,1.56058
32,1.54538
33,1.51034
34,1.46155
35,1.45423
36,1.40833
37,1.39956
38,1.38938
39,1.32431
40,1.29269
41,1.38846
42,1.39349
43,1.40449
44,1.38618
45,1.42730
46,1.36898
47,1.30788
48,1.33396
49,1.28481
50,1.26537
51,1.23605
52,1.22533
53,1.19102
54,1.15083
55,1.10294
56,1.10501
57,1.08373
58,1.05296
59,1.08579
60,1.08455
61,1.06145
62,1.08916
63,1.06832
64,1.09056
65,1.09356
66,1.07642
67,1.10936
68,1.08390
69,1.06624
70,1.07270
71,1.06796
72,1.07452
73,1.05223
74,1.07040
75,1.06484
76,1.04722
77,1.04039
78,1.06956
79,1.08323
80,1.06045
81,1.03966
82,1.01056
83,0.98924
84,0.97965
85,0.98197
86,0.94493
87,0.96235
88,0.96005
89,0.94000
90,0.91273
91,0.93344
92,0.97031
93,0.99971
94,1.01101
95,1.02303
96,1.00932
97,1.00743
98,0.99669
99,1.00255
100,0.98087
101,0.96450
102,0.94012
103,0.92577
104,0.91998
105,0.91164
106,0.91055
107,0.91139
108,0.91619
109,0.90883
110,0.89398
111,0.90074
112,0.90316
113,0.89980
114,0.88716
115,0.88483
116,0.86336
117,0.87405
118,0.87512
119,0.90751
120,0.89543
121,0.90238
122,0.89562
123,0.85745
124,0.89133
125,0.88316
126,1.37125
127,1.33449
128,1.32105
129,1.29554
130,1.24518
131,1.21733
132,1.19483
133,1.15758
134,1.13089
135,1.10194
136,1.07567
137,1.03402
138,1.00238
139,0.98294
140,0.97910
141,0.92907
142,0.92612
143,0.91412
144,0.89513
145,0.85564
146,0.85104
147,0.85731
148,0.85107
149,0.85718
150,0.84056
151,0.83457
152,0.80170
153,0.80105
154,0.80997
155,0.77566
156,0.78601
157,0.76926
158,0.74361
159,0.70615
160,0.74396
161,0.76278
162,0.78479
163,0.77864
164,0.77467
165,0.78729
166,0.79034
167,0.76234
168,0.78832
169,0.78997
170,0.78203
171,0.78305
172,0.77712
173,0.77834
174,0.78285
175,0.77973
176,0.76012
177,0.76220
178,0.74894
179,0.76081
180,0.74909
181,0.77093
182,0.76508
183,0.76494
184,0.74983
185,0.74374
186,0.72575
187,0.72230
188,0.73418
189,0.77168
190,0.76657
191,0.75732
192,0.73681
193,0.70759
194,0.68174
195,0.67541
196,0.69630
197,0.67602
198,0.66357
199,0.66060
200,0.64903
201,0.63358
202,0.62282
203,0.60974
204,0.63515
205,0.63033
206,0.61897
207,0.65684
208,0.68211
209,0.72346
210,0.72773
211,0.73103
212,0.74068
213,0.79713
214,0.82429
215,0.82729
216,0.81031
217,0.80656
218,0.79506
219,0.79774
220,0.79785
221,0.78945
222,0.75673
223,0.75906
224,0.74243
225,0.72538
226,0.70277
227,0.69024
228,0.67137
229,0.64603
230,0.64261
231,0.63919
232,0.62595
233,0.63033
234,0.64906
235,0.67102
236,0.66886
237,0.66211
238,0.66553
239,0.64708
240,0.64226
241,0.63905
242,0.63238
243,0.62192
244,0.62995
245,0.65726
246,0.67302
247,0.67703
248,0.70309
249,0.71463
250,0.72058
251,0.73059
252,0.72856
253,0.71034
254,0.70325
255,0.70973
256,0.69803
257,0.69196
258,0.69379
259,0.69739
260,0.71310
261,0.71576
262,0.72079
263,0.70262
264,0.68952
265,0.67294
266,0.66283
267,0.63357
268,0.63489
269,0.66023
270,0.64724
271,0.63787
272,0.66130
273,0.63259
274,0.63746
275,0.64170
