Wall time,Step,Value
1588677840.2461162,723,0.9457591772079468
1588677841.287895,724,0.94180828332901
1588677842.3514519,725,0.9445024728775024
1588677849.900456,732,0.9498805403709412
1588677856.346915,738,0.9522376656532288
1588677858.428203,740,0.9452187418937683
1588677859.4885771,741,0.944446861743927
1588677863.8129191,745,0.9460250735282898
1588677868.013236,749,0.9430776238441467
1588677871.175734,752,0.9400192499160767
1588677872.2076108,753,0.9444548487663269
1588677873.316671,754,0.9468843936920166
1588677877.551014,758,0.8663883209228516
1588677887.123042,767,0.8990020751953125
1588677891.3652868,771,0.9143680334091187
1588677892.424341,772,0.9213687181472778
1588677893.542599,773,0.922981858253479
1588677895.670092,775,0.9316778182983398
1588677896.741132,776,0.9369475245475769
1588677903.062368,782,0.9435879588127136
1588677910.557365,786,0.9455068111419678
1588677911.579259,787,0.9447061419487
1588677912.93443,789,0.9433369636535645
1588677914.287912,791,0.9541029334068298
1588677917.3611462,794,0.9541191458702087
1588677918.388003,795,0.9555822610855103
1588677919.380969,796,0.9568990468978882
1588677920.3566232,797,0.9565216302871704
1588677926.815125,800,0.9582886099815369
1588677930.9306161,804,0.9600019454956055
1588677936.1222951,809,0.9618953466415405
1588677937.168244,810,0.9657058119773865
1588677938.234816,811,0.9660102128982544
1588677944.59299,817,0.9613407850265503
1588677955.28967,827,0.9575859904289246
1588677962.7726479,834,0.9548360705375671
1588677967.027703,838,0.9573569893836975
1588677969.176498,840,0.9595216512680054
1588677974.552077,845,0.9562957882881165
1588678000.239699,869,0.9539932012557983
1588678002.360894,871,0.9447657465934753
1588678003.447648,872,0.9471641778945923
1588678007.6725838,876,0.9411640763282776
1588678009.787439,878,0.9343741536140442
1588678014.236894,882,0.9440584778785706
1588678016.3539178,884,0.9518749117851257
1588678024.942101,892,0.9495388865470886
1588678031.318905,898,0.9443647861480713
1588678038.9816399,902,0.9440008401870728
1588678046.06378,909,0.9383440613746643
1588678048.092109,911,0.9338086843490601
1588678054.1918411,917,0.8734204173088074
1588678056.2231019,919,0.882783055305481
1588678059.261728,922,0.9066739082336426
1588678060.2846699,923,0.9128814935684204
1588678062.345216,925,0.9170902371406555
1588678070.818738,933,0.9370903372764587
1588678071.878772,934,0.9371312856674194
1588678075.092082,937,0.935684323310852
1588678085.8694332,944,0.9385164380073547
1588678088.18568,947,0.9421941041946411
1588678096.580746,956,0.9385750889778137
1588678098.608045,958,0.9397770762443542
1588678100.638407,960,0.9424694776535034
1588678103.824886,963,0.9463102221488953
1588678104.8466299,964,0.9501166939735413
1588678113.921298,973,0.9625063538551331
1588678114.9078012,974,0.9615682363510132
1588678118.921066,978,0.9617443084716797
1588678119.908929,979,0.9640073776245117
1588678120.9200032,980,0.9644816517829895
1588678121.938105,981,0.9649084806442261
1588678126.0404181,985,0.9651046395301819
1588678127.041333,986,0.9685941934585571
1588678130.070326,989,0.966542661190033
1588678131.108713,990,0.9652009010314941
1588678139.604606,998,0.9548155665397644
1588678147.4985118,1002,0.9467341899871826
1588678149.533692,1004,0.9448234438896179
1588678151.579474,1006,0.950931966304779
1588678152.59005,1007,0.9542762637138367
1588678161.7563899,1016,0.9532920718193054
1588678164.8501198,1019,0.9522624015808105
1588678173.3622131,1027,0.9545660018920898
1588678175.4537432,1029,0.9541359543800354
1588678179.6976588,1033,0.9564304351806641
1588678180.762625,1034,0.9545373916625977
1588678186.07265,1039,0.955394983291626
1588678193.7182238,1046,0.9572376012802124
1588678205.151171,1057,0.9625124335289001
1588678207.208693,1059,0.965103805065155
1588678213.463566,1065,0.9610886573791504
1588678216.5657148,1068,0.9620399475097656
1588678218.6519349,1070,0.9633148908615112
1588678222.802309,1074,0.8761215209960938
1588678226.957331,1078,0.8988983035087585
1588678229.062645,1080,0.913732647895813
1588678234.251182,1085,0.9346782565116882
1588678235.276779,1086,0.9333979487419128
1588678236.2831638,1087,0.932245671749115
1588678244.6097438,1095,0.9547242522239685
1588678257.3921978,1101,0.9564694166183472
1588678260.65847,1105,0.9608489274978638
1588678260.9349818,1106,0.9647640585899353
1588678261.932974,1107,0.9682876467704773
1588678271.009589,1116,0.9570295214653015
1588678276.243361,1121,0.9644883871078491
1588678290.734637,1135,0.9658086895942688
1588678292.8116171,1137,0.9604300260543823
1588678313.5024729,1157,0.967886745929718
1588678314.516719,1158,0.9679730534553528
1588678318.661367,1162,0.9673542976379395
1588678319.6704938,1163,0.9690563678741455
1588678320.682136,1164,0.9721507430076599
1588678338.954914,1182,0.9592106342315674
1588678343.9895418,1187,0.9592074155807495
1588678351.0145102,1194,0.9657741189002991
1588678352.0391161,1195,0.9645091891288757
1588678361.5580008,1201,0.9558256268501282
1588678363.5666099,1203,0.9582812786102295
1588678368.4605582,1208,0.9616122841835022
1588678370.4496582,1210,0.9554684162139893
1588678372.454145,1212,0.9597106575965881
1588678376.441352,1216,0.961367666721344
1588678394.396537,1234,0.8825413584709167
1588678396.473732,1236,0.9018898010253906
1588678398.512351,1238,0.9100619554519653
1588678406.6522439,1246,0.9394699931144714
1588678409.595094,1249,0.9520767331123352
1588678415.536431,1255,0.9595701694488525
1588678420.735967,1257,0.9585018157958984
1588678423.6808178,1260,0.9658103585243225
1588678425.962792,1263,0.9661538600921631
1588678430.200833,1268,0.9729448556900024
1588678438.084676,1276,0.9692310690879822
1588678445.045977,1283,0.9685925245285034
1588678451.106782,1289,0.97385573387146
1588678455.299285,1293,0.9756139516830444
1588678456.324554,1294,0.973365068435669
1588678457.3436968,1295,0.9729035496711731
1588678458.3817542,1296,0.9740507006645203
1588678467.495699,1302,0.9744933843612671
1588678477.6807098,1312,0.9761244654655457
1588678479.643967,1314,0.9747233390808105
1588678482.573526,1317,0.9731045365333557
1588678483.616234,1318,0.9742316007614136
1588678486.573359,1321,0.976980447769165
1588678492.4337358,1327,0.9739661812782288
1588678494.4773571,1329,0.9789126515388489
1588678497.408531,1332,0.9767523407936096
1588678500.365344,1335,0.974880576133728
1588678503.359552,1338,0.9776098132133484
1588678504.344395,1339,0.9798488616943359
1588678522.478913,1357,0.9699327945709229
1588678533.828334,1368,0.9729675054550171
1588678537.728253,1372,0.973613977432251
1588678552.7109199,1387,0.9778634905815125
1588678555.8742442,1390,0.8875969052314758
1588678556.9103649,1391,0.8972747325897217
1588678558.9913049,1393,0.903355062007904
1588678560.021863,1394,0.9083320498466492
1588678586.538622,1414,0.9725891947746277
1588678587.5381172,1415,0.9753302931785583
1588678588.54226,1416,0.9762347936630249
1588678592.7943769,1421,0.9778792262077332
1588678595.142411,1424,0.9838739633560181
1588678599.250731,1428,0.9851853251457214
1588678601.328755,1430,0.9880000948905945
1588678605.503378,1434,0.9907206296920776
1588678609.6305559,1438,0.9858665466308594
1588678613.8058062,1442,0.9842144846916199
1588678638.729881,1467,0.9763081669807434
1588678639.6963918,1468,0.9724273681640625
1588678651.020424,1479,0.9713319540023804
1588678658.876343,1487,0.9693686366081238
1588678659.877048,1488,0.9708693027496338
1588678662.7779589,1491,0.9720137119293213
1588678664.77693,1493,0.9699873328208923
1588678665.7732658,1494,0.9698635935783386
1588678676.885049,1502,0.9687483310699463
1588678677.869556,1503,0.9687485098838806
1588678684.780839,1510,0.9706128239631653
1588678699.542048,1525,0.9733604192733765
1588678700.537456,1526,0.9713369011878967
1588678703.518504,1529,0.9675108790397644
1588678710.413845,1536,0.973781943321228
1588678722.236356,1548,0.8838357925415039
1588678727.221549,1553,0.9072180986404419
1588678728.207235,1554,0.9133712649345398
1588678730.2887812,1556,0.9268620014190674
1588678737.5804229,1563,0.9544540047645569
1588678748.059312,1570,0.9608189463615417
1588678749.076086,1571,0.964737057685852
1588678756.635298,1580,0.9673005938529968
1588678760.61105,1584,0.9757333993911743
1588678762.551085,1586,0.9773752689361572
1588678766.56956,1590,0.9766621589660645
1588678775.660067,1599,0.9768918752670288
1588678786.1796741,1606,0.9787257313728333
1588678787.154071,1607,0.9746031761169434
1588678792.105972,1612,0.9760816097259521
1588678800.071842,1620,0.9849181771278381
1588678802.021562,1622,0.9807524681091309
1588678809.24454,1629,0.9778956770896912
1588678810.29558,1630,0.9801061153411865
1588678814.470311,1634,0.9817147850990295
1588678819.46783,1639,0.9780916571617126
1588678822.393076,1642,0.9783881902694702
1588678824.427933,1644,0.9810881614685059
1588678827.363091,1647,0.9815257787704468
1588678830.324266,1650,0.9834073185920715
1588678834.284346,1654,0.981208860874176
1588678842.163328,1662,0.983347475528717
1588678850.537152,1670,0.9873430132865906
1588678852.59466,1672,0.9867790341377258
1588678854.700465,1674,0.9892910122871399
1588678857.805268,1677,0.9838806986808777
1588678858.802953,1678,0.9854926466941833
1588678864.799362,1684,0.9766017198562622
1588678865.777954,1685,0.975816547870636
1588678873.722055,1693,0.9764881134033203
1588678876.796159,1696,0.9798910617828369
1588678877.805522,1697,0.9772144556045532
1588678878.8391628,1698,0.9794930219650269
1588678879.864595,1699,0.9752936959266663
1588678885.317548,1701,0.9740503430366516
1588678888.283629,1704,0.972160816192627
1588678895.428811,1711,0.9164143800735474
1588678896.395103,1712,0.9216479659080505
1588678903.6522171,1719,0.9514681696891785
1588678904.658357,1720,0.954758882522583
1588678905.671676,1721,0.9577205181121826
1588678918.12566,1730,0.9709085822105408
1588678922.051979,1734,0.9728834629058838
1588678924.054742,1736,0.9749106168746948
1588678924.353516,1737,0.9758570790290833
1588678925.658835,1739,0.9804442524909973
1588678930.545325,1744,0.9861744046211243
1588678931.5232158,1745,0.9859944581985474
1588678933.545068,1747,0.9886555075645447
1588678934.5297961,1748,0.9866649508476257
1588678935.535556,1749,0.9833109378814697
1588678940.549655,1754,0.9852824807167053
1588678954.930593,1768,0.9753682613372803
1588678963.913801,1777,0.9732465744018555
1588678969.79014,1783,0.9730719327926636
1588678977.005939,1790,0.9712206721305847
1588678978.060085,1791,0.9725360870361328
1588678990.6610692,1800,0.9747692942619324
1588678997.6447418,1807,0.9749708771705627
1588679006.579629,1816,0.9833390116691589
1588679009.655753,1819,0.9803541302680969
1588679016.9312818,1826,0.9786810278892517
1588679018.97958,1828,0.9783565998077393
1588679023.151562,1832,0.9802998304367065
1588679033.5129821,1842,0.9801235198974609
1588679034.560405,1843,0.9805486798286438
1588679037.6586611,1846,0.9788981080055237
1588679042.824359,1851,0.9761612415313721
1588679046.928915,1855,0.9792828559875488
1588679059.9035,1868,0.9169803261756897
1588679061.859107,1870,0.9266603589057922
1588679062.8397682,1871,0.9324318170547485
1588679069.101291,1877,0.9585872888565063
1588679070.130239,1878,0.9580410718917847
1588679071.195311,1879,0.9606744647026062
1588679073.29857,1881,0.9681463241577148
1588679075.345481,1883,0.9741985201835632
1588679089.8590899,1895,0.9857267737388611
1588679110.18942,1913,0.9758507013320923
1588679116.181488,1919,0.9805985689163208
1588679123.033698,1926,0.9759114980697632
1588679128.996889,1932,0.9742788672447205
1588679132.994285,1936,0.9751759171485901
1588679135.11634,1938,0.9798924922943115
1588679137.313602,1940,0.980587899684906
1588679143.640288,1946,0.9849678874015808
1588679146.753182,1949,0.9877759218215942
1588679148.820449,1951,0.9827547073364258
1588679151.946521,1954,0.9816312789916992
1588679155.070949,1957,0.985202968120575
1588679158.01002,1960,0.9846816658973694
1588679166.8638341,1969,0.9803942441940308
1588679168.844463,1971,0.979900598526001
1588679181.19841,1983,0.9793564677238464
1588679182.247721,1984,0.9798583388328552
1588679183.341651,1985,0.9771850109100342
1588679197.3696508,1999,0.982335090637207
1588679204.5973089,2003,0.985441267490387
1588679208.555742,2007,0.9803870916366577
1588679212.51657,2011,0.9814757108688354
1588679213.553472,2012,0.9802031517028809
1588679216.5480509,2015,0.9794743657112122
1588679218.553473,2017,0.9818117022514343
1588679220.65626,2019,0.9810487627983093
1588679229.0014248,2027,0.9275693893432617
1588679231.118928,2029,0.9397686719894409
1588679234.238699,2032,0.954825758934021
1588679237.2436638,2035,0.9656617045402527
1588679240.187776,2038,0.9724361300468445
1588679242.1489542,2040,0.9761108160018921
1588679248.3863628,2043,0.9825847744941711
1588679251.307603,2046,0.9860387444496155
1588679265.764277,2062,0.985867440700531
1588679272.645781,2069,0.9850404262542725
1588679277.8989599,2074,0.9899008870124817
1588679278.94335,2075,0.989348292350769
1588679279.9997818,2076,0.9872884750366211
1588679282.072824,2078,0.9853286743164062
1588679283.150729,2079,0.9836708307266235
1588679285.2074728,2081,0.9825546741485596
1588679287.2398322,2083,0.9830567836761475
1588679291.216189,2087,0.9816804528236389
1588679295.1647491,2091,0.9853087067604065
1588679300.115137,2096,0.9809591174125671
1588679302.089341,2098,0.9789519309997559
1588679312.338877,2105,0.9793798327445984
1588679314.381634,2107,0.9787664413452148
1588679315.371518,2108,0.9808897972106934
1588679320.337304,2113,0.9789422154426575
1588679324.550719,2117,0.982373058795929
1588679329.703268,2122,0.9802508354187012
1588679331.795198,2124,0.982440710067749
1588679332.8163688,2125,0.9826341271400452
1588679342.895036,2135,0.9814168810844421
1588679343.93776,2136,0.9817126989364624
1588679347.846693,2140,0.9842048287391663
1588679350.792015,2143,0.9814384579658508
1588679353.91692,2146,0.9850624203681946
1588679354.916256,2147,0.9865561723709106
1588679358.057924,2150,0.9828400611877441
1588679359.087283,2151,0.9814310669898987
1588679361.152944,2153,0.9805842041969299
1588679366.3900359,2158,0.9862443804740906
1588679367.42024,2159,0.986057460308075
1588679374.3936489,2166,0.985362708568573
1588679375.3708422,2167,0.9821389317512512
1588679379.3061051,2171,0.977267324924469
1588679381.313513,2173,0.9800240397453308
1588679383.366946,2175,0.9838194847106934
1588679387.299189,2179,0.9878214597702026
1588679397.3226671,2189,0.9479734301567078
1588679399.419061,2191,0.9550459384918213
1588679401.515025,2193,0.9620246887207031
1588679402.5336561,2194,0.9626972079277039
1588679409.931392,2198,0.9741193652153015
1588679416.14012,2201,0.9750393033027649
1588679423.790464,2209,0.9833368062973022
1588679426.3802528,2213,0.9879282116889954
1588679429.318088,2216,0.9897934198379517
1588679440.239616,2227,0.99016934633255
1588679444.262063,2231,0.9924110770225525
1588679446.2694669,2233,0.990727961063385
1588679451.401057,2238,0.9868606328964233
1588679452.439858,2239,0.9850495457649231
1588679454.596315,2241,0.9835151433944702
1588679456.6554081,2243,0.9836785197257996
1588679457.679488,2244,0.983748197555542
1588679459.728659,2246,0.9823048114776611
1588679461.728251,2248,0.9784793853759766
1588679462.690621,2249,0.9775064587593079
1588679466.9121668,2253,0.9783060550689697
1588679469.879755,2256,0.9797945022583008
1588679472.87788,2259,0.9780514240264893
1588679477.861377,2264,0.9818642735481262
1588679489.9931169,2276,0.9835096597671509
1588679494.196995,2280,0.9825572967529297
1588679497.214781,2283,0.9858779907226562
1588679507.147128,2293,0.9885088205337524
1588679513.114927,2299,0.9855814576148987
1588679517.292105,2300,0.9870232939720154
1588679519.3114219,2302,0.9866763353347778
1588679522.2767339,2305,0.9902870059013367
1588679525.293204,2308,0.9915130138397217
1588679526.2699342,2309,0.9907991886138916
1588679527.26333,2310,0.9901567697525024
1588679537.338203,2320,0.9863720536231995
1588679538.358329,2321,0.984609842300415
1588679539.386934,2322,0.9845863580703735
1588679541.4528792,2324,0.9831399321556091
1588679553.7008262,2336,0.9815316796302795
1588679554.705204,2337,0.983378529548645
1588679555.707731,2338,0.9834781885147095
1588679556.71877,2339,0.9851303696632385
1588679564.661647,2347,0.9809226989746094
1588679577.2942011,2356,0.9829410910606384
1588679592.7711601,2373,0.9764623045921326
1588679607.3602948,2387,0.9816009402275085
1588679611.575403,2391,0.9807096123695374
1588679612.627222,2392,0.9826386570930481
1588679614.768477,2394,0.984531044960022
1588679626.359444,2402,0.9883614182472229
1588679628.333503,2404,0.9891664981842041
1588679632.278218,2408,0.991753101348877
1588679642.4185522,2418,0.985560953617096
1588679650.775583,2426,0.9895369410514832
1588679651.884319,2427,0.9890207648277283
1588679663.336402,2438,0.9920911192893982
1588679671.297199,2446,0.9925322532653809
1588679677.229951,2452,0.9960313439369202
1588679678.187553,2453,0.9948657155036926
1588679680.127907,2455,0.9944349527359009
1588679682.141021,2457,0.9954923391342163
1588679687.295421,2462,0.990912914276123
1588679706.7748108,2481,0.9844080805778503
1588679708.7588742,2483,0.9826830625534058
1588679712.67523,2487,0.9795805811882019
1588679713.694149,2488,0.9800600409507751
1588679723.936864,2498,0.9038774371147156
1588679729.331379,2500,0.9151094555854797
1588679732.32286,2503,0.9368491768836975
1588679733.3632839,2504,0.9416017532348633
1588679734.347137,2505,0.944316565990448
1588679747.5414479,2515,0.9698807001113892
1588679748.5299652,2516,0.9728926420211792
1588679751.4677389,2519,0.9775668382644653
1588679753.505724,2521,0.980422854423523
1588679757.427297,2525,0.973269522190094
1588679761.016447,2530,0.9842159748077393
1588679763.0366578,2532,0.9856524467468262
1588679765.013698,2534,0.9854097366333008
1588679766.979069,2536,0.9822444319725037
1588679776.355999,2545,0.9921984672546387
1588679780.5142841,2549,0.9895376563072205
1588679784.675999,2553,0.9895918965339661
1588679786.654539,2555,0.9886006712913513
1588679789.648586,2558,0.9902836680412292
1588679792.8614862,2561,0.9855730533599854
1588679799.6617742,2567,0.9841469526290894
1588679800.750779,2568,0.9826072454452515
1588679805.703789,2572,0.9818229675292969
1588679808.852768,2575,0.9837802052497864
1588679811.763056,2578,0.9881757497787476
1588679813.711648,2580,0.9858911037445068
1588679821.898875,2589,0.9875441789627075
1588679824.6148071,2592,0.9909197092056274
1588679825.494432,2593,0.9918277263641357
1588679826.351879,2594,0.9910824298858643
1588679827.240941,2595,0.9919741749763489
1588679829.888397,2598,0.992883563041687
1588679836.369913,2602,0.989504337310791
1588679841.623184,2608,0.9879096746444702
1588679842.5226681,2609,0.9891186952590942
1588679845.2122629,2612,0.9889425039291382
1588679852.224832,2620,0.9874314069747925
1588679856.712524,2625,0.992578387260437
1588679859.37247,2628,0.9916208982467651
1588679862.020177,2631,0.9851260185241699
1588679862.8886778,2632,0.9850509166717529
1588679868.235268,2638,0.9852334856987
1588679870.004629,2640,0.9777265787124634
1588679875.3783538,2646,0.9822099208831787
1588679878.0180092,2649,0.9801247715950012
1588679880.6387699,2652,0.9800266027450562
1588679881.507701,2653,0.9804614186286926
1588679885.065408,2657,0.9133478999137878
1588679905.210023,2676,0.9720638394355774
1588679909.0521731,2680,0.9750179648399353
1588679910.9872582,2682,0.976952075958252
1588679914.653773,2687,0.9722246527671814
1588679919.576128,2692,0.9724206924438477
1588679935.654463,2705,0.9792959094047546
1588679939.6001332,2709,0.9836035370826721
1588679942.650767,2712,0.9747344851493835
1588679958.4921138,2727,0.9765005111694336
1588679969.442323,2738,0.9837567806243896
1588679970.4296849,2739,0.9838185906410217
1588679973.466214,2742,0.9869381785392761
1588679979.70568,2748,0.9930583834648132
1588679987.041536,2755,0.9935548305511475
1588679988.073689,2756,0.9926368594169617
1588679989.132201,2757,0.9933731555938721
1588679990.204389,2758,0.987785816192627
1588679991.238791,2759,0.9858822226524353
1588679992.2669408,2760,0.9779189825057983
1588680000.6157582,2768,0.9785589575767517
1588680024.122229,2791,0.9856616258621216
1588680025.129374,2792,0.9870954751968384
1588680026.14976,2793,0.9805734157562256
1588680036.766112,2800,0.985986590385437
1588680047.7646642,2811,0.9869843125343323
1588680049.7351968,2813,0.9050822854042053
1588680061.822298,2825,0.9652150869369507
1588680066.267893,2826,0.9686935544013977
1588680069.266161,2829,0.9745057225227356
1588680071.247363,2831,0.9777871370315552
1588680072.2292,2832,0.9784459471702576
1588680074.267085,2834,0.9809787273406982
1588680091.9232562,2853,0.9906139969825745
1588680097.186592,2858,0.9906467199325562
1588680100.329463,2861,0.9931814670562744
1588680103.5451488,2864,0.9922011494636536
1588680112.474972,2873,0.9969785809516907
1588680113.492413,2874,0.995718240737915
1588680119.4616241,2880,0.9977245330810547
1588680121.432245,2882,0.9967505931854248
1588680122.417491,2883,0.9970755577087402
1588680128.866217,2889,0.9929543137550354
1588680131.96183,2892,0.994863748550415
1588680132.994833,2893,0.9953773617744446
1588680138.233824,2898,0.9934170842170715
1588680143.690909,2900,0.9931052923202515
1588680145.697655,2902,0.9916028380393982
1588680148.6482618,2905,0.9938784241676331
1588680157.6263611,2914,0.9923590421676636
1588680162.721291,2919,0.9880990386009216
1588680164.86978,2921,0.987547755241394
1588680165.917933,2922,0.9887929558753967
1588680166.944606,2923,0.9899136424064636
1588680178.335216,2934,0.9891700744628906
1588680188.291927,2944,0.9890120029449463
1588680196.2650938,2952,0.9880601167678833
1588680213.6872058,2969,0.9880193471908569
1588680218.637321,2974,0.9882380366325378
1588680220.595437,2976,0.9890665411949158
1588680221.5793128,2977,0.9885973930358887
1588680224.6004531,2980,0.9916874766349792
1588680237.747435,2990,0.9919278025627136
1588680244.0007198,2996,0.9912551045417786
1588680251.406718,3000,0.9917171597480774
1588680255.0287821,3005,0.9951090216636658
1588680257.023478,3007,0.9901008009910583
1588680259.00212,3009,0.9919816255569458
1588680260.9758809,3011,0.992098867893219
1588680262.9857018,3013,0.993600070476532
1588680266.993983,3017,0.9912697672843933
1588680267.997417,3018,0.9921427965164185
1588680270.9552782,3021,0.9930064678192139
1588680277.0762691,3027,0.9939925074577332
1588680279.14993,3029,0.9923214316368103
1588680282.27673,3032,0.992996096611023
1588680290.499068,3040,0.9951294660568237
1588680292.494058,3042,0.9944923520088196
1588680293.5458229,3043,0.9950430989265442
1588680294.560405,3044,0.9955387711524963
1588680302.594103,3052,0.9933536648750305
1588680317.663179,3067,0.9843112826347351
1588680319.667618,3069,0.9841670989990234
1588680321.633064,3071,0.9871753454208374
1588680323.6459389,3073,0.9882057905197144
1588680325.630403,3075,0.9904466867446899
1588680334.513768,3084,0.9931095242500305
1588680338.457612,3088,0.9899494647979736
1588680340.452812,3090,0.9918590784072876
1588680354.6714969,3101,0.9852622151374817
1588680358.6130078,3105,0.9857993125915527
1588680368.516177,3115,0.9866990447044373
1588680377.514132,3124,0.9932517409324646
1588680382.504767,3129,0.9165340065956116
1588680389.465438,3136,0.9514732956886292
1588680392.4158669,3139,0.963061511516571
1588680396.6599019,3140,0.9667553901672363
1588680402.683805,3146,0.9811934232711792
1588680403.719371,3147,0.9830740690231323
1588680405.708781,3149,0.9862899780273438
1588680408.647512,3152,0.990005373954773
1588680413.653107,3157,0.9940982460975647
1588680415.23578,3160,0.9914789199829102
1588680416.2537138,3161,0.9923310279846191
1588680418.2297559,3163,0.9937881231307983
1588680434.102033,3179,0.9910078048706055
1588680440.9735081,3186,0.9869334101676941
1588680445.030794,3190,0.9898645281791687
1588680452.2939892,3197,0.989456057548523
1588680453.398203,3198,0.9889479279518127
1588680463.850713,3205,0.9877638816833496
1588680466.821285,3208,0.9884079694747925
1588680491.168112,3232,0.9896562695503235
1588680494.33289,3235,0.9924594759941101
